gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,avg_monthly_spend,num_services,contract_commitment,high_risk_combo,treatment,observed_churn,true_uplift,estimated_uplift,uplift_quintile,segment
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633.0,1-2yr,90.72222222222223,2,1,0,1,0,-0.08489831822129532,0.20458526823321,4,Sure Thing (skip)
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,0-6mo,20.25,0,0,0,1,0,-0.14536801084727752,-0.016616456294067883,2,Sure Thing (skip)
Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,4-6yr,76.11458333333333,4,2,0,0,0,-0.023311957371132397,-0.013191112027222581,2,Sure Thing (skip)
Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,4-6yr,21.062244897959182,0,1,0,1,0,-0.07739758928650448,-0.0019894701769304565,3,Sure Thing (skip)
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,0-6mo,44.0,0,0,1,0,1,-0.2866286502561954,-0.266425910735378,0,Persuadable (target these)
Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,4-6yr,90.57941176470588,4,1,0,1,0,-0.06274946334640889,0.01138744165508676,3,Sure Thing (skip)
Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.25,7133.1,4-6yr,99.07083333333334,3,1,0,0,0,-0.06966312375579672,0.09718413732028752,4,Sure Thing (skip)
Male,1,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,4-6yr,74.94791666666667,4,2,0,1,0,-0.0011694508267727412,0.008146866196686652,3,Sure Thing (skip)
Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,1-2yr,20.415625,0,1,0,1,0,-0.0666910406768825,0.004758474137383371,3,Sure Thing (skip)
Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1398.25,1-2yr,87.390625,5,0,1,1,0,-0.2652971369249227,-0.12149024358735716,0,Persuadable (target these)
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,19.65,0-6mo,19.65,0,0,0,1,1,-0.1457824025153478,-0.049355853264971994,1,Sure Thing (skip)
Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,7-12mo,81.385,1,0,1,0,1,-0.04046335809894462,-0.050978704087378035,1,Persuadable (target these)
Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.75,5985.0,4-6yr,105.0,3,1,0,1,0,-0.07298909825748429,-0.04382948008130397,1,Sure Thing (skip)
Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,2-4yr,94.4953125,3,1,0,0,1,-0.08471244448571158,0.04652338989830984,4,Sure Thing (skip)
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,4-6yr,100.85069444444444,4,2,0,0,0,-0.005639002331997664,0.03234214901217613,4,Sure Thing (skip)
Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.8,5458.8,4-6yr,94.11724137931034,3,1,0,0,0,-0.06531881320877037,0.07990919779183028,4,Sure Thing (skip)
Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,1-2yr,76.37391304347825,3,1,0,0,0,-0.09558293292095271,-0.01197017092229713,2,Sure Thing (skip)
Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.5,2196.15,2-4yr,87.846,2,0,1,0,0,-0.038035723091541004,0.27646861487808677,4,Lost Cause (skip)
Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,674.55,2-4yr,21.0796875,0,0,0,1,0,-0.16351551043882429,-0.02164762029382479,2,Sure Thing (skip)
Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,4-6yr,101.8623188405797,4,2,0,1,0,0.0,0.03628159931437899,4,Sure Thing (skip)
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,4-6yr,109.09583333333333,6,2,0,1,0,-0.03554167917839964,-0.029247537066265514,2,Sure Thing (skip)
Male,0,No,No,50,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,4-6yr,34.978,2,1,0,0,0,-0.0816202619960108,-0.0025091493535043096,3,Sure Thing (skip)
Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.1,2847.4,2-4yr,101.69285714285715,4,1,0,0,1,-0.0433504553534145,0.09810072191234781,4,Sure Thing (skip)
Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,7-12mo,18.44,0,1,0,0,0,-0.039648552638040555,-0.010111979534022712,2,Sure Thing (skip)
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,4-6yr,93.62672413793103,3,1,0,1,0,-0.07117474408088462,0.029225902179103466,4,Sure Thing (skip)
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,7-12mo,76.14999999999999,0,0,1,1,1,-0.03948128734213366,0.0259499644720369,4,Lost Cause (skip)
Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,0-6mo,54.9125,1,0,1,0,0,-0.2707564690517003,-0.20811963533155123,0,Persuadable (target these)
Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05,2-4yr,60.06029411764706,3,1,0,1,0,-0.09490649695417966,-0.010721256950960132,2,Sure Thing (skip)
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8250.0,4-6yr,117.85714285714286,6,2,0,0,0,-0.03791790526758334,-0.01874859256873903,2,Sure Thing (skip)
Male,1,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,4-6yr,72.38943661971831,4,1,0,0,0,-0.06421100101276067,-0.011009598823359109,2,Sure Thing (skip)
Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,1-2yr,105.47619047619048,4,0,0,0,0,-0.006751641508063108,-0.04144037547688151,1,Lost Cause (skip)
Female,0,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.25,3282.75,4-6yr,58.620535714285715,3,1,0,0,0,-0.06653595132250109,-0.015757810194055734,2,Sure Thing (skip)
Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,4-6yr,77.78450704225352,5,2,0,1,0,-0.008485948123972681,-0.004477860957364428,2,Sure Thing (skip)
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,1-2yr,89.89999999999999,2,0,1,1,1,-0.01299316091153982,-0.16313442056611882,0,Persuadable (target these)
Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,798.2,2-4yr,19.46829268292683,0,1,0,0,0,-0.028396729000827806,-0.0010097236590561817,3,Sure Thing (skip)
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,215.8,0-6mo,71.93333333333334,0,0,0,1,0,-0.038652727097224684,-0.0739807729369778,1,Persuadable (target these)
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,4-6yr,20.54137931034483,0,2,0,1,0,-0.01025255085600139,0.0007027403569044516,3,Sure Thing (skip)
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,4-6yr,63.54652777777778,6,2,0,1,0,0.0,-0.0064082525400503305,2,Sure Thing (skip)
Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.4,1132.35,1-2yr,87.10384615384615,3,0,1,1,0,-0.052832989127871426,0.036396665664108485,4,Lost Cause (skip)
Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.15,3566.6,2-4yr,82.94418604651163,5,2,0,0,0,0.0,-0.025433003971756712,2,Sure Thing (skip)
Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,2-4yr,50.61219512195122,3,1,0,1,0,-0.07527473298541887,0.02995501328804062,4,Sure Thing (skip)
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,153.05,0-6mo,76.525,0,0,0,0,1,-0.02846291449345265,-0.10720747562908217,0,Persuadable (target these)
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,20.3,0-6mo,20.3,0,0,0,1,0,-0.1536392857110041,-0.0849133334113931,1,Persuadable (target these)
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,0-6mo,81.075,1,0,1,0,0,-0.04437017401051844,-0.04562262916464488,1,Lost Cause (skip)
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,0-6mo,19.9,0,0,0,1,0,-0.16474652891487412,0.0036963693910659623,3,Sure Thing (skip)
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.1,8086.4,4-6yr,112.3111111111111,6,2,0,0,0,-0.005853784536193683,0.008321812691777217,3,Sure Thing (skip)
Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.15,4254.1,4-6yr,61.6536231884058,3,2,0,0,0,0.0,-0.01116321921835432,2,Sure Thing (skip)
Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,2-4yr,46.162962962962965,3,1,0,1,0,-0.06194604304782755,-0.012298972885653285,2,Sure Thing (skip)
Female,0,No,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.8,824.85,1-2yr,58.917857142857144,2,0,0,1,0,-0.2789483026190018,-0.13816607475039117,0,Persuadable (target these)
Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,1-2yr,45.57105263157895,0,0,0,0,0,-0.2714323890056343,-0.08543972911194087,1,Persuadable (target these)
Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,1-2yr,96.97222222222223,3,0,0,1,0,-0.044574281595194394,-0.1840197185348641,0,Persuadable (target these)
Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,434.5,0-6mo,86.9,3,0,0,1,0,-0.018904612373806154,-0.27429291865730776,0,Persuadable (target these)
Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,2-4yr,99.96428571428571,4,1,0,0,0,-0.04770985354410379,-0.008376956248346973,2,Sure Thing (skip)
Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.65,2308.6,2-4yr,76.95333333333333,5,1,0,1,0,-0.020945605518743853,-0.013551796994514084,2,Sure Thing (skip)
Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,4-6yr,104.41619718309859,3,2,0,0,0,-0.015641562858393736,0.04069015423682308,4,Sure Thing (skip)
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,0-6mo,53.95,2,0,1,1,0,-0.28687122702502194,-0.2578756300992758,0,Persuadable (target these)
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,4-6yr,97.32816901408451,3,2,0,0,0,0.0,0.023796406202798492,4,Sure Thing (skip)
Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,2-4yr,63.9234375,2,0,0,0,0,-0.2677134374663179,-0.06522192647017717,1,Persuadable (target these)
Female,1,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,4-6yr,74.46642857142857,4,2,0,1,0,-0.01802630730065068,0.012523676144535631,3,Sure Thing (skip)
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,0-6mo,55.25,1,0,1,1,1,-0.2860474401539508,-0.32136577767418917,0,Persuadable (target these)
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,0-6mo,71.0,0,0,1,1,1,-0.021883037426729392,-0.10866605776852656,0,Persuadable (target these)
Female,1,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.75,179.85,0-6mo,44.9625,0,0,0,1,0,-0.29241376361101995,-0.13524348568489036,0,Persuadable (target these)
Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,2-4yr,91.93372093023255,3,0,1,1,0,-0.036158009820225226,0.18534312142647374,4,Lost Cause (skip)
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,4-6yr,93.33194444444445,6,2,0,1,0,-0.00865610848947348,-0.010464685748239977,2,Sure Thing (skip)
Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,8196.4,4-6yr,113.83888888888889,6,2,0,1,0,0.0,0.010687136546735372,3,Sure Thing (skip)
Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,306.6,0-6mo,76.65,0,0,0,0,0,-0.03906897924269311,0.17122075676582782,4,Lost Cause (skip)
Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,1-2yr,25.21875,0,1,0,0,0,-0.08763576693046007,0.009441703903961053,3,Sure Thing (skip)
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,95.1,0-6mo,95.1,2,0,1,0,1,-0.05874896201277316,0.04315551142442542,4,Lost Cause (skip)
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.85,18.85,0-6mo,18.85,0,0,1,1,0,-0.168891196000592,-0.0952606079605125,1,Persuadable (target these)
Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,1-2yr,90.95,2,0,1,0,1,-0.04969751577299906,0.1097972938841113,4,Lost Cause (skip)
Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,3021.6,2-4yr,83.93333333333334,1,0,1,0,1,-0.03231916137929863,0.02242649393881757,4,Lost Cause (skip)
Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,2-4yr,82.3075,1,0,1,1,0,-0.047833202303964074,-0.08303547185553278,1,Persuadable (target these)
Male,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,4-6yr,107.04029850746268,5,2,0,0,0,-0.02054132439731806,0.120577382218056,4,Sure Thing (skip)
Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.15,6480.9,4-6yr,93.92608695652173,3,2,0,0,0,-0.021611288274730744,0.037363010776993326,4,Sure Thing (skip)
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,0-6mo,20.6,0,0,0,1,0,-0.1566076179127199,-0.015654522681375363,2,Sure Thing (skip)
Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,7-12mo,41.144999999999996,3,1,0,1,0,-0.040162435027153165,-0.011908904533078671,2,Sure Thing (skip)
Male,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),57.55,3046.4,4-6yr,55.38909090909091,3,2,0,0,0,-7.078615854225027e-05,-0.005184378846527815,2,Sure Thing (skip)
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,7856.0,4-6yr,115.52941176470588,6,2,0,0,0,-0.009758058770859942,0.04509518665206741,4,Sure Thing (skip)
Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,4-6yr,103.36590909090908,3,0,0,0,1,-0.03691539420871257,-0.146311150249458,0,Persuadable (target these)
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,7-12mo,71.04285714285714,0,0,0,1,1,-0.03649848984934532,-0.16342439612446896,0,Persuadable (target these)
Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,220.8,7-12mo,22.080000000000002,0,2,0,1,0,-0.0050838029507207574,-0.0017296235957856565,3,Sure Thing (skip)
Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,0-6mo,29.15,1,0,0,0,1,-0.2712374638997157,-0.09131967234910557,1,Persuadable (target these)
Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,4-6yr,20.96818181818182,0,2,0,1,0,-0.023614262591509005,0.002983601182275488,3,Sure Thing (skip)
Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,2-4yr,108.50666666666667,4,0,0,0,0,-0.029452788665786527,0.01968356170445501,4,Lost Cause (skip)
Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,7-12mo,65.315,3,0,0,0,1,-0.31047429352994543,-0.4577469418208548,0,Persuadable (target these)
Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,8182.85,4-6yr,118.59202898550726,6,2,0,1,0,-0.006824293237441045,0.0711459752482518,4,Sure Thing (skip)
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,0-6mo,85.05,1,0,1,0,1,-0.01856776137061971,0.02846940451274904,4,Lost Cause (skip)
Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.7,826.1,2-4yr,25.033333333333335,0,2,0,0,0,-0.014201029403213132,0.029715340544291643,4,Sure Thing (skip)
Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,2-4yr,80.41555555555556,5,2,0,0,0,0.0,-0.02036370690592884,2,Sure Thing (skip)
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44.75,0-6mo,44.75,0,0,0,1,0,-0.2932185767115408,-0.20770679383946106,0,Persuadable (target these)
Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,2-4yr,69.94032258064516,3,0,1,1,0,-0.2767383937704511,-0.026234064482373448,2,Sure Thing (skip)
Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,4-6yr,18.779,0,1,0,1,0,-0.06053737119998933,0.002526135699317776,3,Sure Thing (skip)
Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,4-6yr,85.69912280701755,3,0,0,0,1,-0.03150446501165113,-0.06698744765316346,1,Persuadable (target these)
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.25,74.25,0-6mo,74.25,0,0,0,0,0,-0.031714832520071214,0.114728151962598,4,Lost Cause (skip)
Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,160.75,0-6mo,80.375,1,0,1,1,1,-0.028393424549857924,-0.049791710786904364,1,Lost Cause (skip)
Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,0-6mo,107.75,4,0,0,0,1,-0.0172806188480445,0.09594924380721392,4,Lost Cause (skip)
Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,4-6yr,90.73134328358209,2,0,0,1,0,-0.009333956455878836,-0.11267117865619392,0,Persuadable (target these)
Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,2-4yr,102.93928571428572,4,0,0,1,1,-0.03003375366756236,0.054902025871291116,4,Lost Cause (skip)
Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,4-6yr,28.670714285714286,0,2,0,0,0,0.0,0.02263959607273733,4,Sure Thing (skip)
Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,4-6yr,21.68661971830986,0,1,0,1,0,-0.07052650419400174,0.008926662296992339,3,Sure Thing (skip)
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,7-12mo,80.51666666666667,0,0,1,0,1,-0.018510668209106504,0.0005027103940249411,3,Lost Cause (skip)
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,4-6yr,43.608333333333334,4,2,0,0,0,-0.021429872857404855,-0.0015005122944559768,3,Sure Thing (skip)
Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.25,5576.3,4-6yr,105.21320754716982,4,1,0,1,0,-0.04364010095867801,0.12626427846714833,4,Sure Thing (skip)
Female,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.0,2007.25,1-2yr,105.64473684210526,5,0,0,1,1,0.0,0.03881283451281775,4,Sure Thing (skip)
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,857.25,7-12mo,95.25,2,0,1,1,1,-0.03183125831957088,-0.13801157309512235,0,Persuadable (target these)
Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,4-6yr,105.71597222222222,5,2,0,1,0,-0.04288815236211113,-0.014271928166295498,2,Sure Thing (skip)
Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,1-2yr,41.269999999999996,3,2,0,1,0,-0.018221093998672347,-0.004011764863884024,3,Sure Thing (skip)
Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,817.95,2-4yr,19.022093023255817,0,1,0,1,0,-0.04152187298566045,-0.000775318783414451,3,Sure Thing (skip)
Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,4-6yr,80.484,4,2,0,1,0,-0.0017038481946213269,0.029263263969797032,4,Sure Thing (skip)
Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,4-6yr,90.17454545454547,2,0,0,0,0,-0.026266296019874555,-0.15174332752764072,0,Persuadable (target these)
